code;name;country_id;icao
KBX;Kambuaya;ID;WASU
ILL;Willmar;US;KBDH
KBZ;Kaikoura;NZ;NZKI
KCA;Kuqa Airport;CN;ZWKC
ILM;Wilmington International Airport;US;KILM
ILN;Clinton Field;US;KILN
ILO;Mandurriao Airport;PH;RPVI
ILP;Ile Des Pins Airport;NC;NWWE
ILQ;Ilo;PE;SPLO
ILR;Ilorin International Airport;NG;DNIL
ILS;Ilopango International Airport;SV;
ILU;Kilaguni;KE;HKKL
ILX;Ileg;PG;
ILZ;Zilina;SK;LZZI
IMA;Iamalele;PG;
IMD;Imonda;PG;AYIO
IMF;Imphal Municipal Airport;IN;VEIM
IMG;Inhaminga;MZ;
IML;Imperial;US;KIML
IMM;Immokalee;US;KIMM
IMO;Zemio;CF;FEFZ
IMP;Imperatriz Airport;BR;SBIZ
KCK;Kirensk Airport;RU;UIKK
KCM;Kahramanmaras Airport;TR;LTCN
KCO;Cengiz Topel Airport;TR;LTBQ
KCP;Kamenets-podolskiy;UA;
KCU;Masindi;UG;HUMI
KCZ;Kochi Ryoma Airport;JP;RJOK
ALO;Waterloo Airport;US;KALO
IMT;Ford Airport;US;KIMT
KDH;Kandahar Airport;AF;OAKN
KDM;Kaadedhdhoo;MV;VRMT
INA;Inta Airport;RU;UUYI
KDX;Kadugli;SD;HSLI
KDN;Ndende;GA;FOGE
INB;Independence;BZ;MZSV
KED;Kaedi;MR;GQNK
KEF;Keflavik International Airport;IS;BIKF
KDR;Kandrian;PG;AYKC
KEH;Kenmore Air Harbor;US;S60
KDT;Kamphangsaen;TH;VTBK
KDU;Skardu Airport;PK;OPSD
KEJ;Kemerovo Airport;RU;UNEE
KEL;Kiel-Holtenau;DE;EDHK
KDY;Mahaweli;LK;UEMH
KDZ;Polgolla Reservoir Airport;LK;
KEM;Kemi/Tornio Airport;FI;EFKE
KDA;Kolda;SN;GODK
KEC;Kasenga;CD;FZQG
KDC;Kandi;BJ;DBBK
KDD;Khuzdar;PK;OPKH
KDL;Kardla Airport;EE;EEKA
KDO;Kadhdhoo;MV;VRMK
KEN;Kenema;SL;GFKE
INC;Yinchuan Hedong International Airport;CN;ZLIC
IND;Indianapolis International Airport;US;KIND
INE;Chinde;MZ;
ING;Lago Argentino;AR;
INH;Inhambane Airport;MZ;FQIN
INI;Nis Constantine the Great Airport;RS;LYNI
INJ;Injune;AU;YINJ
INK;Wink;US;KINK
INL;Falls International Airport;US;KINL
INN;Innsbruck Airport;AT;LOWI
INO;Inongo;CD;FZBA
INQ;Inisheer;IE;EIIR
INT;Smith-Reynolds Airport;US;KINT
INU;Nauru International;NR;ANYN
INV;Inverness Airport;GB;EGPE
INW;Winslow-Lindbergh;US;KINW
KEO;Odienne;CI;DIOD
KEP;Nepalganj Airport;NP;VNNG
KEQ;Kebar;ID;WASE
KER;Kerman Airport;IR;OIKK
KEV;Halli;FI;EFHA
KEY;Kericho;KE;HKKR
KEZ;Kelaniya River;LK;
KGY;Kingaroy;AU;YKRY
KGA;Kananga;CD;FZUA
KHC;Kerch;UA;UKFK
INX;Inanwatan;ID;WASI
INZ;In Salah Airport;DZ;DAUI
IOA;Ioannina Airport;GR;LGIO
IOK;Iokea;PG;
IOM;Isle of Man Airport;IM;EGNS
KGN;Kasongo Lunda;CD;
ION;Impfondo;CG;FCOI
KGP;Kogalym International Airport;RU;USRK
IOP;Ioma;PG;
IOR;Kilronan;IE;EIIM
IOS;Ilheus/Bahia-Jorge Amado Airport;BR;SBIL
IOU;Ile Ouen;NC;
IOW;Iowa City;US;KIOW
IPC;Mataveri International Airport;CL;SCIP
IPE;Ipil;PH;RPMV
IPG;Ipiranga;BR;SWII
KHA;Khaneh;IR;OITH
IPH;Ipoh Airport;MY;WMKI
IPI;San Luis Airport;CO;SKIP
KHE;Kherson International Airport;UA;UKOH
KHG;Kashi Airport;CN;ZWSH
KFS;Kastamonu Airport;TR;LTAL
KGD;Khrabrovo Airport;RU;UMKK
KGF;Karaganda Airport;KZ;UAKK
KGG;Kedougou;SN;GOTK
KGI;Kalgoorlie Airport;AU;YPKG
KGJ;Karonga;MW;FWKA
KGL;Kigali International Airport;RW;HRYR
KGO;Kirovograd;UA;UKKG
KGS;Kos Airport;GR;LGKO
KHD;Khorramabad;IR;OICK
KHH;Kaohsiung International Airport;TW;RCKH
KHI;Jinnah International Airport;PK;OPKC
KHJ;Kauhajoki;FI;EFKJ
KHK;Khark Island;IR;OIBQ
KHM;Khamti;MM;VYKI
KHN;Nanchang Changbei International Airport;CN;ZSCN
IPN;Usiminas Airport;BR;SBIP
IPT;Lycoming County Airport;US;KIPT
IPU;Ipiau;BR;SNIU
IPW;Ipswich;GB;
KHR;Kharkhorin;MN;ZMHH
KHU;Kremenchug;UA;UKHK
KHT;Khost;AF;
IPZ;San Isidro de El General Airport;CR;MRSI
KIC;Mesa Del Rey;US;KKIC
KHX;Savannah Airstrip;UG;
KIE;Aropa;PG;AYIQ
IQN;Qingyang Airport;CN;ZLQY
KIS;Kisumu Airport;KE;HKKI
IQQ;Diego Aracena International Airport;CL;SCDA
KIG;Koinghaas;ZA;
KIT;Kithira Airport;GR;LGKC
KIX;Kansai International Airport;JP;RJBB
KIK;Kirkuk;IQ;ORKK
KIL;Kilwa;CD;
KJT;Kertajati International Airport;ID;WICA
KIO;Kili Island;MH;
IQT;C.F. Secada Vignetta International Airport;PE;SPQT
IRB;Municipal;US;
IRC;Circle City;US;PACR
KIU;Kiunga;KE;
IRD;Ishurdi;BD;VGIS
KIW;Southdowns;ZM;FLSO
IRE;Irece;BR;SNIC
KJA;Yemelyanovo Airport;RU;UNKL
IRI;Nduli Airport;TZ;HTIR
KJI;Kanasi Airport;CN;ZWKN
IRJ;La Rioja Airport;AR;SANL
KJP;Kerama;JP;ROKR
IRK;Kirksville Municipal Airport;US;KIRK
KJX;Blangpidie Airport;ID;
IRM;Igrim;RU;USHI
IRN;Iriona;HN;MHIR
KHS;Khasab Airport;OM;OOKB
KHV;Khabarovsk Airport;RU;UHHH
KHY;Khoy;IR;OITK
KID;Kristianstad Airport;SE;ESMK
KIH;Kish International Airport;IR;OIBK
KIJ;Niigata Airport;JP;RJSN
KIM;Kimberley Airport;ZA;FAKM
KIR;Kerry County Airport;IE;EIKY
KIV;Chisinau International Airport;MD;LUKK
KJH;Kaili Huangping Airport;CN;ZUKJ
KJK;Kortrijk;BE;EBKT
KKC;Khon Kaen Airport;TH;VTUK
KKE;Kerikeri Airport;NZ;NZKK
IRO;Birao;CF;FEFI
IRP;Matari;CD;FZJH
IRS;Kirsch Municipal;US;KIRS
KKJ;Kitakyushu Airport;JP;RJFR
KKM;Lop Buri;TH;VTBH
KKN;Kirkenes Airport Hoeybuktmoen;NO;ENKR
KKO;Kaikohe;NZ;NZKO
KKS;Kashan Airport;IR;OIFK
KKT;Kentland;US;50I
IRU;Iranamadu SPB;LK;
IRZ;Tapuruquara;BR;SWTP
KLC;Kaolack;SN;GOOK
KLD;Migalovo;RU;UUEM
ISB;Islamabad International Airport;PK;OPIS
KLF;Grabtsevo Airport;RU;UUBC
KLO;Kalibo International Airport;PH;RPVK
KLH;Kolhapur;IN;VAKP
KLU;Klagenfurt Airport;AT;LOWK
KLJ;Klaipeda;LT;
KLV;Karlovy Vary Airport;CZ;LKKV
KLX;Kalamata Airport;GR;LGKL
ISC;St Marys;GB;EGHE
KME;Kamembe;RW;HRZA
KMG;Kunming Changshui International Airport;CN;ZPPP
KMI;Miyazaki Airport;JP;RJFM
KLQ;Keluang;ID;WIPV
KLR;Kalmar Oland Airport;SE;ESMQ
KMJ;Kumamoto Airport;JP;RJFT
KLT;Kaiserslautern;DE;
KKY;Kilkenny;IE;EIKK
KKZ;Koh Kong;KH;VDKK
KLB;Kalabo Airport;ZM;FLKL
KLE;Kaele;CM;FKKH
KLM;Kalaleh;IR;OINE
ISD;Iscuande;CO;
KLZ;Kleinzee;ZA;FAKZ
ISE;Isparta Suleyman Demirel Airport;TR;LTFC
KMC;King Khalid Military;SA;OEKK
ISG;Painushima Ishigaki Airport;JP;ROIG
ISH;Ischia Airport;IT;
ISJ;Isla Mujeres;MX;MMIM
KMH;Kuruman;ZA;FAKU
ISK;Gandhinagar Airport;IN;VAOZ
ISM;Kissimmee Gateway;US;KISM
ISO;Stallings Field;US;KISO
ISP;Long Island MacArthur Airport;US;KISP
ISQ;Schoolcraft County;US;KISQ
ISS;Wiscasset;US;KIWI
IST;Istanbul New Airport;TR;LTFM
ISU;Sulaimaniyah International Airport;IQ;ORSU
KMN;Kamina;CD;FZSA
KMP;J.G.H. Van Der Wath;NA;FYKT
KMQ;Komatsu Airport;JP;RJNK
KMS;Kumasi Airport;GH;DGSI
KMT;Kampot;KH;
KMU;Kismayu;SO;HCMK
KMV;Kalemyo Airport;MM;VYKL
KMW;Sokerkino;RU;UUBA
KMX;Khamis Mushait;SA;OEKM
KMZ;Kaoma;ZM;FLKO
KNA;Vina del Mar;CL;SCVM
ISW;Alexander Field;US;KISW
KNF;Marham RAF;GB;EGYM
KNG;Kaimana Airport;ID;WASK
ITA;Itacoatiara;BR;SBIC
KNI;Katanning;AU;YKNG
KNJ;Kindamba;CG;FCBK
KNO;Kuala Namu International Airport;ID;WIMM
KNM;Kaniama;CD;FZTK
KNN;Kankan;GN;GUXN
KNR;Jam;IR;OIBJ
KNS;King Island Airport;AU;YKII
KNQ;Kone;NC;NWWD
KNZ;Kenieba;ML;GAKA
KNB;Kanab;US;
KNT;Municipal;US;KTKX
ITB;Itaituba;BR;SBIH
KNH;Kinmen Airport;TW;RCBS
KNU;Kanpur Airport;IN;VICX
KOO;Kongolo;CD;FZRQ
ITE;Itubera;BR;SNZW
ITH;Ithaca Tompkins Regional Airport;US;KITH
ITK;Itokama;PG;AYIK
KOC;Koumac;NC;NWWK
KOD;Kotabangun;ID;
ITM;Itami Airport;JP;RJOO
ITN;Itabuna;BR;SWTX
KOG;Khong;LA;
ITR;Hidroeletrica;BR;SBIT
ITU;Iturup;RU;UHSI
IUE;Hanan Airport;NU;NIUE
IUL;Ilu;ID;WABE
IUS;Inus;PG;
IVA;Ambanja;MG;FMNZ
KON;Kontum;VN;
IVC;Invercargill Airport;NZ;NZNV
IVG;Ivangrad;ME;LYBR
IVH;Ivishak;US;
IVI;Isla Viveros;PA;
IVL;Ivalo Airport;FI;EFIV
IVO;Chivolo;CO;
IVR;Inverell;AU;YIVL
IWA;Ivanovo Yuzhny Airport;RU;UUBI
IWD;Gogebic County Airport;US;KIWD
KOQ;Koethen;DE;EDCK
KOS;Sihanouk International Airport;KH;VDSV
KOU;Koulamoutou;GA;FOGK
KOV;Kokshetau Airport;KZ;UACK
KOW;Ganzhou Airport;CN;ZSGZ
KPD;King Of Prussia;US;
KPO;Pohang Airport;KR;RKTH
KPS;Kempsey;AU;YKMP
KPT;Jackpot;US;06U
KPW;Keperveyem Airport;RU;UHMK
KQH;Kishangarh Airport;IN;VIKG
KQT;Qurghonteppa International Airport;TJ;UTDT
KRF;Kramfors Airport;SE;ESNK
KRN;Kiruna Airport;SE;ESNQ
IWJ;Hagi-Iwami Airport;JP;RJOW
IWK;Iwakuni Kintaikyo Airport;JP;RJOI
IXG;Belgaum Airport;IN;VOBM
IXL;Leh Airport;IN;VILH
IXN;Khowai;IN;VEKW
IXP;Pathankot;IN;VIPK
IXQ;Kamalpur;IN;VEKM
IXS;Kumbhirgram Airport;IN;VEKU
IXT;Pasighat;IN;VEPG
IXV;Along;IN;VEAN
IXX;Bidar Air Force Station;IN;VOBR
IYK;Kern County;US;KIYK
IZA;Zona da Mata Regional Airport;BR;SBZM
IZE;Itzehoe/Hungriger Wolf Airport;DE;EDHF
IZO;Izumo Airport;JP;RJOC
IZT;Ixtepec;MX;MMIT
KRC;Kerinci;ID;WIPH
JAA;Jalalabad;AF;OAJL
KRE;Kirundo;BI;HBBO
JAC;Jackson Hole Airport;US;KJAC
JAD;Jandakot;AU;YPJT
JAF;Kankesanturai;LK;VCCJ
JAG;Jacobabad;PK;OPJA
KRK;J. Paul II International Airport Krakow-Balice;PL;EPKK
KRL;Korla Airport;CN;ZWKL
JAI;Jaipur Airport;IN;VIJP
JAJ;Perimeter Mall;US;
JAK;Jacmel Regional Airport;HT;MTJA
JAL;Jalapa;MX;MMJA
JAM;Jambol;BG;LBIA
JAN;Jackson-Evers International Airport;US;KJAN
JAO;Beaver Ruin;US;
JAP;Punta Renes;CR;MRCH
JAR;Jahrom;IR;OISJ
JAU;Jauja Airport;PE;SPJJ
KRO;Kurgan Airport;RU;USUU
KBM;Kabwum;PG;AYKB
KRR;Krasnodar International Airport;RU;URKK
KSH;Kermanshah Airport;IR;OICC
JBB;Notohadinegoro Airport;ID;WARE
KSI;Kissidougou;GN;GUKU
KSK;Karlskoga;SE;ESKK
KRW;Turkmanbashi Airport;TM;UTAK
KRZ;Kiri;CD;FZBT
KSW;Kiryat Shmona;IL;LLKS
KTF;Takaka;NZ;NZTK
KSD;Karlstad Airport;SE;ESOK
JBC;Boston City Heliport;US;
JBK;Berkeley;US;
KSJ;Kasos Island Airport;GR;LGKS
JBR;Jonesboro Airport;US;KJBR
KSL;Kassala Airport;SD;HSKA
JBS;Hacienda Bus.Park Heliport;US;SSSB
KSO;Aristoteles Airport;GR;LGKA
KSQ;Karshi Airport;UZ;UTSK
KSS;Sikasso;ML;GASK
KST;Kosti;SD;HSKI
JCA;Croisette Heliport;FR;
JCB;Joacaba;BR;SSJA
KSY;Kars Airport;TR;LTCF
JCC;China Basin Heliport;US;
JCD;Downtown Heliport;VI;
KTC;Katiola;CI;
JCE;Convention Center Heliport;US;
JCI;New Century Aircenter Airport;US;KIXD
KTG;Ketapang Airport;ID;WIOK
KTI;Kratie;KH;VDKT
JCM;Jacobina;BR;SNJB
KRP;Karup Airport;DK;EKKA
KRQ;Kramatorsk;UA;UKCK
KRS;Kristiansand Airport;NO;ENCN
KRT;Khartoum International Airport;SD;HSSS
KSA;Kosrae Airport;FM;PTSA
KSC;Barca Airport;SK;LZKZ
KSE;Kasese Airport;UG;HUKS
KSF;Kassel-Calden Airport;DE;EDVK
KSN;Kostanay Airport;KZ;UAUU
KSU;Kristiansund Airport Kvernberget;NO;ENKB
KSZ;Kotlas Airport;RU;ULKK
KTA;Karratha Airport;AU;YPKA
KTE;Kerteh Airport;MY;WMKE
KTL;Kitale Airport;KE;HKKT
JCN;Incheon Heliport;KR;
JCO;Heliport;MT;
JCT;Kimble County;US;KJCT
JCU;Ceuta Heliport;ES;
KGZ;Glacier Creek;US;KGZ
JCY;Johnson;US;0TE7
JDA;John Day;US;KGCD
KTU;Kota;IN;VIKO
JDB;Downtown Heliport;US;
KTX;Koutiala;ML;GAKO
KTY;Katukurunda Slaf Base;LK;VCCN
JDF;Francisco De Assis;BR;SBJF
JDG;Jeongseok;KR;RKPD
JDH;Jodhpur Airport;IN;VIJO
JDM;Miami Downtown Heliport;US;
KUI;Kawau Island;NZ;
KUJ;Kushimoto;JP;
JDN;Jordan;US;KJDN
KUN;Kaunas Airport;LT;EYKA
JDO;Orlando Bezerra de Menezes Airport;BR;SBJU
KUR;Kuran-O-Munjan;AF;
JDP;Heliport De Paris;FR;
KUT;Kutaisi International Airport;GE;UGKO
KUU;Bhuntar Airport;IN;VIBR
KUV;Gunsan Airport;KR;RKJK
JDR;Sao Joao Del Rei;BR;SNJR
JDT;Downtown Heliport;US;
KVD;Gyandzha Airport;AZ;UBBG
KVK;Kirovsk Airport;RU;ULMK
JDY;Heliport;US;
JDZ;Jingdezhen Airport;CN;ZSJD
JED;King Abdulaziz International Airport;SA;OEJN
KWA;Kwajalein Airport;MH;PKWA
KTP;Tinson;JM;MKTP
KWD;Kawadjia;CF;
KTQ;Kitee;FI;EFIT
KTT;Kittila Airport;FI;EFKT
KTW;Katowice International Airport;PL;EPKT
KUA;Sultan Haji Ahmad Shah Airport;MY;WMKD
KUD;Kudat Airport;MY;WBKT
KUF;Kurumoch International Airport;RU;UWWW
KUH;Kushiro Airport;JP;RJCK
KUL;Kuala Lumpur International Airport;MY;WMKK
KUO;Kuopio Airport;FI;EFKU
KUS;Kulusuk Airport;GL;BGKK
KVA;Kavala International Airport;GR;LGKV
KVB;Skovde;SE;ESGR
KVO;Morava Airport;RS;LYKV
KVR;Kavalerovo;RU;UHWK
KVX;Kirov Airport;RU;USKK
KWE;Guiyang Longdongbao International Airport;CN;ZUGY
JEE;Jeremie;HT;MTJE
KWG;Krivoy Rog;UA;UKDR
KWH;Khwahan;AF;OAHN
JEF;Memorial;US;KJEF
KWJ;Gwangju Airport;KR;RKJJ
KWL;Guilin Liangjiang International Airport;CN;ZGKL
KWU;Mansion House;NZ;
KWZ;Kolwezi;CD;FZQM
KXE;Klerksdorp;ZA;FAKD
KXK;Khurba Airport;RU;UHKK
KYA;Konya Airport;TR;LTAN
KZI;Philippos Airport;GR;LGKZ
KXD;Kondinskoye Airport;RU;
KZN;Kazan International Airport;RU;UWKD
KZO;Kzyl-Orda Airport;KZ;UAOO
KWI;Kuwait International Airport;KW;OKBK
KZG;Kitzingen;DE;EDGY
JEG;Aasiaat Airport;GL;BGAA
JEK;Jeki Airport;ZM;FLJK
KYD;Orchid Island;TW;RCLY
KYE;Kleyate;LB;OLKA
JEM;Heliport;US;
JEQ;Jequie;BR;SNJK
JFM;Heliport;AU;
KYL;Port Largo;US;
KYN;Milton Keynes;GB;
KYO;Topp Of Tampa;US;X39
JFN;Ashtabula;US;KHZY
KYS;Kayes;ML;GAKY
KYT;Kyauktaw;MM;VYKU
JFR;Paamiut Airport;GL;BGPT
JGE;Heliport;KR;
KYZ;Kyzyl Airport;RU;UNKY
JGL;Galleria Heliport;US;
KZC;Kompong-Chhna;KH;VDKH
KZD;Krakor;KH;VDSY
JGN;Jiayuguan Airport;CN;ZLJQ
JGO;Qeqertarsuaq;GL;
JGP;Greenway Plaza Heliport;US;
JGQ;Transco Twr Galleria;US;
JGR;Heliport;GL;
JGS;Ji'An/Jing Gang Shan Airport;CN;ZSJA
JGX;Heliport;US;
JHB;Senai Airport;MY;WMKJ
JHC;Island Heliport;US;
JHE;Heliport;SE;
JHG;Xishuangbanna Gasa Airport;CN;ZPJH
JHL;Albian;CA;CAL4
JHM;Kapalua Airport;US;PHJH
JHS;Sisimiut Airport;GL;BGSS
JIC;Jinchuan Airport;CN;ZLJC
KZS;Kastellorizo Airport;GR;LGKJ
LAA;Lamar Field;US;KLAA
LAD;Quatro de Fevereiro Airport;AO;FNLU
LAH;Labuha;ID;WAEL
LAG;La Guaira;VE;
JID;City Of Industry Heliport;US;
LAI;Servel Airport;FR;LFRO
LAJ;Correia Pinto Airport;BR;SBLJ
LAL;Municipal;US;KLAL
JIJ;Jigiga Airport;ET;HAJJ
LAM;Los Alamos;US;KLAM
LBI;Le Sequestre;FR;LFCI
LAP;Leon Airport;MX;MMLP
LAQ;La Braq Airport;LY;HLLQ
LAR;General Brees Field;US;KLAR
LAT;La Uribe;CO;
LAU;Lamu;KE;HKLU
LAV;Lalomalava;WS;
LBJ;Komodo Airport;ID;WATO
JIK;Ikaria Airport;GR;LGIK
JIM;Jimma Airport;ET;HAJM
JIN;Jinja;UG;HUJI
LBA;Leeds Bradford International Airport;GB;EGNM
JIO;International Heliport;US;
JIP;Jipijapa;EC;SEJI
LAF;Purdue University;US;KLAF
LAN;Capital Region International Airport;US;KLAN
LAO;Laoag Airport;PH;RPLI
LBH;Palm Beach SPB;AU;
JIQ;Qianjiang Wulingshan Airport;CN;ZUQJ
JIW;Jiwani;PK;OPJI
LBK;Liboi;KE;
LBL;Liberal Municipal Airport;US;KLBL
LBN;Lake Baringo;KE;
LBO;Lusambo;CD;FZVI
LBP;Long Banga Airfield;MY;
LAW;Lawton-Fort Sill Regional Airport;US;KLAW
LBR;Labrea;BR;SWLB
LBT;Lumberton;US;KLBT
LAX;Los Angeles International Airport;US;KLAX
LAY;Ladysmith;ZA;FALY
LAZ;Bom Jesus Da Lapa;BR;SBLP
LBC;Lubeck Blankensee;DE;EDHL
LBD;Khujand Airport;TJ;UTDL
JJA;Jajao;SB;
JJD;Jericoacoara;BR;SBJE
JJG;Jaguaruna Regional Airport;BR;SBJA
JJI;Juanjui;PE;SPJI
JJM;Mulika Lodge Airport;KE;HKMK
LBW;Long Bawan;ID;WALB
LBX;Lubang;PH;RPLU
LBY;Montoir;FR;LFRE
LBZ;Lukapa;AO;FNLK
LCA;Larnaca International Airport;CY;LCLK
LCC;Galatina;IT;LIBN
LCD;Louis Trichardt;ZA;FALO
LCE;Goloson International Airport;HN;MHLC
LCF;Las Vegas;GT;MGRD
LCG;A Coruna Airport;ES;LECO
LCN;Balcanoona;AU;YBLC
LCI;Municipal;US;KLCI
LCJ;Lodz Lublinek Airport;PL;EPLL
LCP;Loncopue;AR;
LCL;La Coloma;CU;MULM
LCM;La Cumbre;AR;SACC
JJU;Heliport;GL;
JKV;Cherokee County;US;KJSO
LCQ;Lake City;US;KLCQ
LCV;Lucca;IT;LIQL
LDA;Malda;IN;VEMH
LDK;Hovby;SE;ESGL
JLB;Long Beach Heliport;US;
LDB;Londrina Airport;BR;SBLO
LDC;Lindeman Island;AU;YLIN
LDE;Tarbes Ossun Lourdes Airport;FR;LFBT
LDN;Lamidanda;NP;VNLD
LDX;St-Laurent du Maroni;GF;SOOM
JLD;Heliport;SE;
JLH;US Army Heliport;US;
JLN;Joplin Airport;US;KJLN
LDM;Mason County;US;KLDM
JLR;Jabalpur Airport;IN;VAJB
LDO;Ladouanie;SR;SMDO
LDR;Lodar;YE;
JLS;Jales;BR;SDJL
LDV;Landivisiau;FR;LFRJ
JLX;Union Station Heliport;US;
JMA;Marriot Astrodome;US;
JMB;Jamba;AO;
JMC;Marin County;US;
JMD;Market Centre Heliport;US;
JMH;Marriott Heliport;US;
JMJ;Lancang Jingmai Airport;CN;ZPJM
JMK;Mikonos Airport;GR;LGMK
JMM;Malmo Harbour Heliport;SE;
JMN;Municipal Heliport;US;
JMO;Jomsom;NP;VNJS
LEB;Lebanon Regional Airport;US;KLEB
LEC;Coronel Horacio de Mattos Airport;BR;SBLE
JMS;Jamestown Airport;US;KJMS
LEE;Leesburg;US;KLEE
LEH;Octeville;FR;LFOH
LEI;Almeria Airport;ES;LEAM
LEK;Labe;GN;GULB
JMY;Mammy Yoko Heliport;SL;
LEN;Leon Airport;ES;LELN
LEO;Leconi;GA;
LEP;Leopoldina;BR;
LEQ;Lands End;GB;EGHC
LET;Gen. A.V. Cobo Airport;CO;SKLT
LEU;Seo de Urgel;ES;LESU
LEW;Auburn;US;KLEW
LEX;Blue Grass Airport;US;KLEX
LEY;Lelystad;NL;EHLE
LEZ;La Esperanza;HN;MHLE
LFB;Lumbo;MZ;FQLU
LFH;Lanping Feng Hua Airport;CN;
LFK;Lufkin Angelina County;US;KLFK
LFM;Lamerd Airport;IR;OISR
LFN;Franklin;US;KLHZ
JNA;Januaria;BR;SNJN
LFQ;Linfen Qiaoli Airport;CN;ZBLF
LFR;La Fria Airport;VE;SVLF
LED;Pulkovo Airport;RU;ULLI
LEM;Lemmon;US;KLEM
LFO;Kelafo;ET;HAKL
JNB;O.R. Tambo International Airport;ZA;FAOR
LGC;Calloway;US;KLGC
JNG;Jining Airport;CN;ZSJG
JNH;North Park Inn Heliport;US;
JNI;Junin;AR;SAAJ
LGO;Langeoog;DE;EDWL
LGQ;Lago Agrio Airport;EC;SENL
LGR;Cochrane;CL;SCHR
LIN;Milano Linate Airport;IT;LIML
LGT;Las Gaviotas;CO;SKGA
LGU;Cache;US;KLGU
LIP;Lins;BR;SWXQ
LGY;Lagunillas;VE;
LHA;Black Forest;DE;EDTL
ALS;Alamosa Municipal Airport;US;KALS
LHI;Lereh;ID;WAJL
LHK;Guanghua;CN;ZHGH
LHN;Lishan;TW;
LHV;W T Piper Memorial;US;KLHV
LIA;Liangping;CN;ZULP
LIC;Municipal;US;KLIC
LIF;Lifou Airport;NC;NWWL
LIG;Bellegarde Airport;FR;LFBL
LIT;Bill and Hillary Clinton National Airport;US;KLIT
LGP;Legaspi Airport;PH;RPLP
LGS;Malargue;AR;SAMM
LIY;Wright AAF;US;KLHW
LGW;London Gatwick Airport;GB;EGKK
LHE;Allama Iqbal International Airport;PK;OPLA
LHR;London Heathrow Airport;GB;EGLL
LIE;Libenge;CD;FZFA
LIH;Lihue Airport;US;PHLI
LIK;Likiep Island;MH;
LIL;Lille Airport;FR;LFQQ
LIM;Jorge Chavez International Airport;PE;SPJC
LIO;Limon International Airport;CR;MRLM
LIR;Liberia Airport;CR;MRLB
LIS;Lisbon Portela Airport;PT;LPPT
LIW;Loikaw Airport;MM;VYLK
LIZ;Loring AFB;US;ME16
LJA;Lodja;CD;FZVA
LJC;Intercontinental;US;
LKG;Lokichoggio;KE;HKLK
LJN;Brazoria County;US;KLJN
LKP;Lake Placid;US;KLKP
LKA;Gewayenta Airport;ID;WATL
LKC;Lekana;CG;
LKE;Kenmore Air Harbor SPB;US;W55
LKR;Las Khoreh;SO;
LKI;Lakeside USAF;US;
LLK;Lankaran International Airport;AZ;UBBL
LLS;Las Lomitas;AR;SATK
LKS;Lakeside;US;
LKV;Lake County;US;KLKV
LKY;Lake Manyara Airport;TZ;HTLM
LKZ;RAF Lakenheath;GB;EGUL
LLB;Libo County Libo City Airport;CN;ZULB
LJG;Lijiang Airport;CN;ZPLJ
LLI;Lalibela Airport;ET;HALL
LJU;Ljubljana Joze Pucnik Airport;SI;LJLJ
LLN;Kelila;ID;
LKH;Long Akah;MY;WBGL
LKL;Banak Airport;NO;ENNA
LLV;Lüliang Airport;CN;ZBLL
LKN;Leknes Airport;NO;ENLK
LLX;Lyndonville;US;KCDA
LLY;Burlington County;US;KVAY
LKO;Chaudhary Charan Singh International Airport;IN;VILK
LKW;Lekhwair;OM;OOLK
LLA;Lulea Airport;SE;ESPA
LLC;Cagayan North International Airport;PH;RPLH
LLF;Lingling Airport;CN;ZGLG
LML;Lae Island;MH;
LMC;Lamacarena;CO;SKNA
LMD;Los Menucos;AR;
LND;Hunt Field;US;KLND
LME;Arnage;FR;LFRM
LMH;Limon;HN;
LMO;Lossiemouth RAF Station;GB;EGQS
ALW;Walla Walla Airport;US;KALW
LMM;Federal Airport;MX;MMLM
LMN;Limbang Airport;MY;WBGJ
LNK;Lincoln Airport;US;KLNK
LNN;Lost Nation;US;KLNN
LNP;Wise;US;KLNP
LMS;Winston County;US;KLMS
LNR;Tri County;US;KLNR
LMZ;Palma;MZ;
LNU;Robert Atty Bessing Airport;ID;WAQM
LNX;Smolensk;RU;
LOB;Los Andes;CL;SCAN
LNJ;Lincang Airport;CN;ZPLC
LNL;Longnan Chengzhou Airport;CN;ZLLN
LNS;Lancaster Airport;US;KLNS
LNV;Lihir Island;PG;AYKY
LNY;Lanai Airport;US;PHNY
LMB;Salima;MW;FWSM
LMP;Lampedusa Airport;IT;LICD
LMQ;Marsa Brega;LY;HLMB
LMR;Lime Acres;ZA;FALC
LOF;Loen;MH;
LMT;Crater Lake Klamath Regional Airport;US;KLMT
LNZ;Linz Airport;AT;LOWL
LOE;Loei Airport;TH;VTUL
LOG;Longview;US;
LOH;Ciudad de Catamayo Airport;EC;SETM
LOI;Helmuth Baungartem;BR;SSLN
LOL;Derby Field;US;KLOL
LOM;Francisco P. V. Y R.;MX;
LOO;L'Mekrareg Airport;DZ;DAUL
LOP;Lombok International Airport;ID;WADL
LOR;Lowe Army Heliport;US;
LOS;Murtala Muhammed International Airport;NG;DNMM
LOT;Lewis Lockport;US;KLOT
LOU;Bowman Field Airport;US;KLOU
LOV;Monclova;MX;MMMV
LOW;Louisa;US;KLKU
LOX;Los Tablones Airport;GT;
LOY;Loyangalani;KE;HKLY
LQN;Qala Nau;AF;OAQN
